technique_type,query_index,ap,auc,lag,query_id
TRANSITIVE,67,0.6900917896962879,0.7142587969287296,81.15050167224081,116
TRANSITIVE,66,0.6838206020348585,0.7128103066559894,81.56187290969899,115
TRANSITIVE,65,0.00982145642092943,0.3619295205083767,368.1666666666667,114
TRANSITIVE,30,0.6984917711501915,0.7063804230062649,83.38795986622074,53
TRANSITIVE,29,0.6913383061017023,0.6995148146403505,85.33779264214047,52
TRANSITIVE,28,0.6775083632142768,0.6947807244806633,86.68227424749163,50
TRANSITIVE,27,0.009414625980214128,0.38359329867128833,355.6666666666667,49
TRANSITIVE,26,0.6950331510015011,0.6907414385981442,87.82943143812709,48
TRANSITIVE,25,0.6855543962538825,0.6923665740260965,87.36789297658864,47
TRANSITIVE,24,0.011382983047125955,0.4361640670132871,325.3333333333333,46
TRANSITIVE,23,0.7024286470032444,0.6923076923076923,87.38461538461539,45
TRANSITIVE,22,0.2861388457822153,0.9570934256055363,24.8,43
TRANSITIVE,21,0.09008212922500183,0.8361673414304994,93.38461538461539,42
TRANSITIVE,20,0.6605296247522152,0.7032479155871685,84.27759197324414,41
TRANSITIVE,19,0.3909273614699971,0.9610917537746807,22.333333333333332,40
TRANSITIVE,18,0.6290951260939759,0.6566606999858684,97.50836120401338,38
TRANSITIVE,17,0.6952878208930515,0.6957934900372132,86.39464882943143,37
TRANSITIVE,31,0.043478260869565216,0.9621993127147767,22.0,54
TRANSITIVE,16,0.009650529159092078,0.5873563218390805,239.33333333333334,36
TRANSITIVE,14,0.6931042181633836,0.6971006641857835,86.02341137123746,34
TRANSITIVE,13,0.666856193266593,0.6946747373875359,86.7123745819398,33
TRANSITIVE,12,0.024390243902439025,0.9312714776632303,40.0,28
TRANSITIVE,11,0.6692732263280952,0.6700032973762307,93.7190635451505,27
TRANSITIVE,10,0.004211528601772504,0.3984509466437177,349.5,23
TRANSITIVE,9,0.6962146691254878,0.6827688539262331,90.09364548494983,16
TRANSITIVE,8,0.043478260869565216,0.9621993127147765,22.0,11
TRANSITIVE,7,0.6192493043494296,0.6230156860897829,107.06354515050167,10
TRANSITIVE,6,0.6542294864341868,0.7003391586980074,85.10367892976589,9
TRANSITIVE,5,0.6023538602748865,0.6258537849168591,106.25752508361204,8
TRANSITIVE,4,0.6712255659740135,0.7164491968533611,80.52842809364549,6
TRANSITIVE,3,0.6632299520223677,0.671687314522587,93.24080267558529,5
TRANSITIVE,2,0.0133761797866695,0.4387637203928365,323.8333333333333,4
TRANSITIVE,1,0.6543065504787475,0.685230109755523,89.39464882943143,3
TRANSITIVE,15,0.7000950814040929,0.6866432709972208,88.9933110367893,35
TRANSITIVE,32,0.017375194407437095,0.5814558058925476,241.5,55
TRANSITIVE,0,0.034482758620689655,0.9518900343642611,28.0,1
TRANSITIVE,34,0.017857142857142856,0.9054982817869416,55.0,57
TRANSITIVE,64,0.6603885826628338,0.6663290781478166,94.76254180602007,112
TRANSITIVE,63,0.20373944032480618,0.8506643558636626,86.16666666666667,104
TRANSITIVE,62,0.653696150539457,0.6615949879881295,96.10702341137124,100
TRANSITIVE,61,0.0036900369003690036,0.5360824742268041,270.0,98
TRANSITIVE,60,0.7070674286498888,0.7098544443921051,82.40133779264214,97
TRANSITIVE,59,0.6573135850536261,0.6868670215271563,88.92976588628763,95
TRANSITIVE,58,0.0029154518950437317,0.41237113402061853,342.0,94
TRANSITIVE,57,0.14788471196851533,0.34930853600381495,303.22222222222223,93
TRANSITIVE,33,0.7166825134205084,0.7232441471571907,78.59866220735786,56
TRANSITIVE,55,0.6462154617721374,0.626419049413538,106.09698996655518,88
TRANSITIVE,54,0.6410530809588479,0.5988506288567526,113.92642140468227,87
TRANSITIVE,53,0.6566199787351321,0.6513966743605445,99.00334448160535,86
TRANSITIVE,52,0.6405895196361535,0.6409628338593434,101.96655518394648,80
TRANSITIVE,51,0.007002262883139577,0.49999999999999994,290.0,79
TRANSITIVE,50,0.6194783793651291,0.595152856940977,114.97658862876254,76
TRANSITIVE,56,0.6631491789767802,0.6988906684252674,85.51505016722408,92
TRANSITIVE,48,0.6203930248706041,0.5933157473267701,115.49832775919732,74
TRANSITIVE,49,0.6283692268238061,0.5940341042912998,115.29431438127091,75
TRANSITIVE,35,0.047619047619047616,0.9656357388316151,20.0,58
TRANSITIVE,36,0.001996007984031936,0.14089347079037806,500.0,59
TRANSITIVE,37,0.0022371364653243847,0.23367697594501713,446.0,60
TRANSITIVE,39,0.672452021575525,0.6919779546846294,87.47826086956522,62
TRANSITIVE,40,0.6673712540613438,0.7056385133543738,83.59866220735786,63
TRANSITIVE,38,0.015151515151515152,0.8883161512027492,65.0,61
TRANSITIVE,42,0.6959056861720434,0.7001271845117527,85.1638795986622,66
TRANSITIVE,43,0.6325866679089375,0.6406802016110038,102.04682274247492,67
TRANSITIVE,44,0.007981919290906437,0.5557471264367816,257.6666666666667,68
TRANSITIVE,45,0.007194244604316547,0.7628865979381444,138.0,70
TRANSITIVE,46,0.6461598081531821,0.65408168071977,98.24080267558529,71
TRANSITIVE,47,0.6520206313195591,0.6553417494936172,97.88294314381271,72
TRANSITIVE,41,0.6456114713220151,0.6841702388242499,89.69565217391305,65
HYBRID,89,1.0,1.0,0.0,155
HYBRID,85,0.6545437719060917,0.6928847331480521,87.22073578595318,150
HYBRID,86,0.6783914861297418,0.7064510810683499,83.36789297658864,151
HYBRID,87,0.7067966908942511,0.6996796834518819,85.29096989966555,152
HYBRID,88,0.6690579254556366,0.6939092750482831,86.92976588628763,153
HYBRID,90,1.0,1.0,0.0,156
HYBRID,97,0.6757169620012035,0.7129162937491168,81.53177257525084,164
HYBRID,92,0.6755660894580751,0.7083352960572801,82.83277591973244,158
HYBRID,93,1.0,1.0,0.0,159
HYBRID,94,0.6917561748713453,0.7274718545386029,77.39799331103679,161
HYBRID,95,0.6843430488433564,0.712268594846672,81.71571906354515,162
HYBRID,96,0.7014817364459767,0.7055560789486081,83.62207357859532,163
HYBRID,91,1.0,1.0,0.0,157
HYBRID,84,0.6787535268956204,0.7067337133166893,83.2876254180602,149
HYBRID,68,0.6748436909567763,0.7011046210372602,84.88628762541806,117
HYBRID,82,0.663144090936002,0.7097013519242547,82.4448160535117,147
HYBRID,98,0.6502963786838355,0.715365773234726,80.8361204013378,165
HYBRID,69,0.7008157499471692,0.7265886287625417,77.64882943143813,118
HYBRID,70,0.6618001870476791,0.690364595600358,87.93645484949833,119
HYBRID,71,0.6948023894900592,0.7221842762259175,78.89966555183946,120
HYBRID,72,0.7155518181466375,0.7376819445098685,74.49832775919732,121
HYBRID,73,1.0,0.9999999999999999,0.0,122
HYBRID,83,1.0,1.0,0.0,148
HYBRID,74,0.6567541011570688,0.6751613359084271,92.25418060200668,125
HYBRID,76,0.6109439546800756,0.6216260775354467,107.45819397993311,134
HYBRID,77,0.651333938097666,0.6653516416223091,95.04013377926421,135
HYBRID,78,0.011160509629306863,0.6839080459770115,183.33333333333334,137
HYBRID,79,0.659061358840429,0.6594281407508596,96.72240802675586,139
HYBRID,80,0.6655462549423601,0.6468039003250271,100.3076923076923,141
HYBRID,81,0.6516277665231643,0.6838522775448678,89.78595317725753,146
HYBRID,75,0.700342712201301,0.7382001036318244,74.35117056856187,127
HYBRID,99,0.6500086290086307,0.7097955626737011,82.41806020066889,167
HYBRID,115,0.6649661090790437,0.6910947289085685,87.72909698996655,188
HYBRID,101,0.6858381733495857,0.7138112958688587,81.27759197324414,169
HYBRID,67,0.6699925072565422,0.6955461868199162,86.4648829431438,116
HYBRID,131,1.0,1.0,0.0,204
HYBRID,130,1.0,0.9999999999999999,0.0,203
HYBRID,129,0.70457434303471,0.6994323802345848,85.36120401337793,202
HYBRID,128,0.6543763266134445,0.6684370436666824,94.1638795986622,201
HYBRID,127,0.6309566484218667,0.6409039521409392,101.98327759197325,200
HYBRID,126,0.6203103660916678,0.6270314192849404,105.92307692307692,199
HYBRID,125,0.6809897975395778,0.6673536200480475,94.47157190635451,198
HYBRID,124,0.6468953008159344,0.6472631777285788,100.17725752508362,197
HYBRID,123,0.7149640278853081,0.6946511847001742,86.7190635451505,196
HYBRID,122,0.5849309468921741,0.6242993075509915,106.6989966555184,195
HYBRID,121,0.5401251291459453,0.5787484101936031,119.63545150501672,194
HYBRID,120,0.5434782608695652,0.9819277108433735,10.5,193
HYBRID,119,0.5476190476190477,0.9836488812392427,9.5,192
HYBRID,100,0.5378318802866315,0.9743589743589743,14.615384615384615,168
HYBRID,118,0.6816852846668713,0.7110438551038673,82.06354515050167,191
HYBRID,116,0.685240774419096,0.7193226247114797,79.7123745819398,189
HYBRID,114,0.6986927003939186,0.7230203966272551,78.66220735785953,187
HYBRID,113,0.6935021513242612,0.7354562155541946,75.1304347826087,186
HYBRID,112,0.6775756794662952,0.7285435018135569,77.09364548494983,185
HYBRID,111,0.678365908482146,0.7199585472702434,79.53177257525084,184
HYBRID,110,0.8333333333333333,0.9991394148020654,0.5,183
HYBRID,109,0.6688772000437553,0.7065452918177964,83.34113712374582,182
HYBRID,108,0.048484848484848485,0.9328743545611016,39.0,181
HYBRID,107,0.3333333333333333,0.9948364888123924,3.0,180
HYBRID,106,0.6586330411119299,0.7034834424607849,84.21070234113712,178
HYBRID,105,0.7251774132568689,0.7105374723255924,82.20735785953177,177
HYBRID,104,0.7004622914755843,0.7295915964011495,76.79598662207358,176
HYBRID,103,0.9166666666666665,0.999425287356322,0.3333333333333333,171
HYBRID,102,1.0,1.0,0.0,170
HYBRID,117,0.6782158966904104,0.7232794761882331,78.5886287625418,190
HYBRID,66,0.6422024019499281,0.6942272363276649,86.83946488294315,115
HYBRID,33,0.7056868386069328,0.7190046634320976,79.80267558528428,56
HYBRID,64,0.6561248782010458,0.667259409298601,94.49832775919732,112
HYBRID,29,0.6705424341080494,0.6898817655094446,88.07357859531773,52
HYBRID,28,0.639289869872836,0.6742545574450045,92.51170568561874,50
HYBRID,27,0.26516473850757655,0.6730213749277876,188.66666666666666,49
HYBRID,26,0.635528129928396,0.6613476847708324,96.17725752508362,48
HYBRID,25,0.6286243063110782,0.6562838569880823,97.61538461538461,47
HYBRID,24,0.260015710973689,0.6438474870017331,205.5,46
HYBRID,23,0.6930220181777986,0.6790122002920533,91.16053511705685,45
HYBRID,22,0.4617965367965368,0.960553633217993,22.8,43
HYBRID,21,0.0918257102324751,0.8375168690958165,92.61538461538461,42
HYBRID,20,0.6583879637791534,0.7002331716048801,85.13377926421404,41
HYBRID,19,0.7283904204956837,0.9870305845915602,7.444444444444445,40
HYBRID,18,0.5795791659849684,0.6320716943803288,104.49163879598662,38
HYBRID,17,0.694968464201912,0.6951457911347685,86.57859531772576,37
HYBRID,16,0.009531009832517371,0.5827586206896551,242.0,36
HYBRID,30,0.660020257786432,0.6849592538508644,89.47157190635451,53
HYBRID,15,0.6882100300532281,0.6779994347355034,91.44816053511705,35
HYBRID,13,0.6528117081558067,0.6866550473409017,88.98996655518394,33
HYBRID,12,0.022727272727272728,0.9261168384879724,43.0,28
HYBRID,11,0.6524295636327904,0.6607470912431108,96.34782608695652,27
HYBRID,10,0.006466486729644625,0.6049913941480207,229.5,23
HYBRID,9,0.6813586008524437,0.679789438974987,90.93979933110369,16
HYBRID,8,1.0,1.0,0.0,11
HYBRID,7,0.5476368179045956,0.5844010551603938,118.03010033444816,10
HYBRID,6,0.652350741496216,0.6951222384474068,86.58528428093645,9
HYBRID,5,0.5976080092734396,0.616856658344717,108.81270903010034,8
HYBRID,4,0.6707539622245482,0.7146474162701965,81.04013377926421,6
HYBRID,3,0.6287682159603194,0.657449715012483,97.28428093645485,5
HYBRID,2,0.22327787970183033,0.5690352397458117,248.66666666666666,4
HYBRID,1,0.6213994133563335,0.6700857317819963,93.69565217391305,3
HYBRID,0,1.0,1.0,0.0,1
HYBRID,14,0.6281588676920238,0.6603820245890056,96.45150501672241,34
HYBRID,65,0.06118042469392892,0.5395725014442518,265.6666666666667,114
HYBRID,31,0.030303030303030304,0.9450171821305842,32.0,54
HYBRID,132,1.0,1.0,0.0,205
HYBRID,63,0.05557425326536564,0.8353552859618718,95.0,104
HYBRID,62,0.6240723480826871,0.648452588440341,99.83946488294315,100
HYBRID,61,0.0047169811320754715,0.6374570446735396,211.0,98
HYBRID,60,0.6970496947248301,0.7068043713787744,83.2675585284281,97
HYBRID,59,0.6450164703770378,0.6738423854161759,92.62876254180603,95
HYBRID,58,0.002890173410404624,0.4072164948453608,345.0,94
HYBRID,57,0.35810292530922994,0.5006052602619127,232.71794871794873,93
HYBRID,56,0.6548769988880563,0.6938974987046022,86.93311036789298,92
HYBRID,55,0.6487746453293441,0.6276437891563428,105.74916387959867,88
HYBRID,54,0.6387606866260193,0.5963658203401008,114.63210702341136,87
HYBRID,53,0.6365755246291687,0.6416223091054689,101.77926421404682,86
HYBRID,52,0.6060286436576967,0.6234278581186112,106.94648829431438,80
HYBRID,51,0.006996159553773408,0.4994252873563218,290.3333333333333,79
HYBRID,50,0.6237030507090222,0.5960478590607188,114.72240802675586,76
HYBRID,32,0.0171828893017653,0.5742345465049105,245.66666666666666,55
HYBRID,49,0.6280471178765977,0.5942578548212352,115.23076923076923,75
HYBRID,47,0.6322200929550499,0.6446488294314381,100.91973244147157,72
HYBRID,46,0.6271694032368895,0.6435536294691225,101.23076923076923,71
HYBRID,45,0.007042253521126761,0.7577319587628866,141.0,70
HYBRID,44,0.007948655841404254,0.5534482758620689,259.0,68
HYBRID,43,0.6275954540919703,0.6389019737152009,102.55183946488295,67
HYBRID,42,0.6853281859030069,0.6959701351924255,86.34448160535118,66
HYBRID,41,0.652494330871179,0.6831810259550615,89.97658862876254,65
HYBRID,40,0.6734259245431194,0.7069456875029441,83.22742474916387,63
HYBRID,39,0.669783355763057,0.6892105139196383,88.26421404682274,62
HYBRID,38,0.3333333333333333,0.9965635738831615,2.0,61
HYBRID,37,0.002188183807439825,0.21649484536082475,456.0,60
HYBRID,36,0.001996007984031936,0.14089347079037806,500.0,59
HYBRID,35,0.045454545454545456,0.9639175257731959,21.0,58
HYBRID,34,0.017543859649122806,0.9037800687285223,56.0,57
HYBRID,48,0.6101634015694388,0.591737717273541,115.94648829431438,74
HYBRID,133,0.0625,0.9742268041237113,15.0,210
